MapDate;StateAbbreviation;None;D0;D1;D2;D3;D4;ValidStart;ValidEnd;StatisticFormatID
20240903;IL;41.95;58.05;5.53;0;0;0;03.09.2024;09.09.2024;1
20240827;IL;71.24;28.76;0;0;0;0;27.08.2024;02.09.2024;1
20240820;IL;90.6;9.4;0;0;0;0;20.08.2024;26.08.2024;1
20240813;IL;95.39;4.61;0;0;0;0;13.08.2024;19.08.2024;1
20240806;IL;98.19;1.81;0;0;0;0;06.08.2024;12.08.2024;1
20240730;IL;97.41;2.59;0;0;0;0;30.07.2024;05.08.2024;1
20240723;IL;97.41;2.59;0;0;0;0;23.07.2024;29.07.2024;1
20240716;IL;93.38;6.62;0;0;0;0;16.07.2024;22.07.2024;1
20240709;IL;53.68;46.32;6.65;0;0;0;09.07.2024;15.07.2024;1
20240702;IL;41.7;58.3;12.2;0;0;0;02.07.2024;08.07.2024;1
20240625;IL;45.64;54.36;2.4;0;0;0;25.06.2024;01.07.2024;1
20240618;IL;56.1;43.9;0.71;0;0;0;18.06.2024;24.06.2024;1
20240611;IL;85.79;14.21;0;0;0;0;11.06.2024;17.06.2024;1
20240604;IL;95.03;4.97;0;0;0;0;04.06.2024;10.06.2024;1
20240528;IL;100;0;0;0;0;0;28.05.2024;03.06.2024;1
20240521;IL;100;0;0;0;0;0;21.05.2024;27.05.2024;1
20240514;IL;96.75;3.25;0;0;0;0;14.05.2024;20.05.2024;1
20240507;IL;90.18;9.82;3.25;0;0;0;07.05.2024;13.05.2024;1
20240430;IL;90.05;9.95;4.16;0;0;0;30.04.2024;06.05.2024;1
20240423;IL;88.27;11.73;5.93;0;0;0;23.04.2024;29.04.2024;1
20240416;IL;80.66;19.34;6.92;0;0;0;16.04.2024;22.04.2024;1
20240409;IL;80.78;19.22;12.23;0;0;0;09.04.2024;15.04.2024;1
20240402;IL;67.44;32.56;13.47;0;0;0;02.04.2024;08.04.2024;1
20240326;IL;54.36;45.64;9.52;0;0;0;26.03.2024;01.04.2024;1
20240319;IL;53.34;46.66;17.91;0;0;0;19.03.2024;25.03.2024;1
20240312;IL;44.34;55.66;21.66;0;0;0;12.03.2024;18.03.2024;1
20240305;IL;27.06;72.94;21.66;0;0;0;05.03.2024;11.03.2024;1
20240227;IL;19.07;80.93;7.37;0;0;0;27.02.2024;04.03.2024;1
20240220;IL;75.1;24.9;0;0;0;0;20.02.2024;26.02.2024;1
20240213;IL;80.17;19.83;0;0;0;0;13.02.2024;19.02.2024;1
20240206;IL;82.77;17.23;0;0;0;0;06.02.2024;12.02.2024;1
20240130;IL;82.74;17.26;0;0;0;0;30.01.2024;05.02.2024;1
20240123;IL;62.18;37.82;18.11;0;0;0;23.01.2024;29.01.2024;1
20240116;IL;61.54;38.46;18.11;0;0;0;16.01.2024;22.01.2024;1
20240109;IL;48.2;51.8;36.87;17.24;0;0;09.01.2024;15.01.2024;1
20240102;IL;48.2;51.8;36.87;19.46;0;0;02.01.2024;08.01.2024;1
20231226;IL;46.03;53.97;38.1;19.42;0;0;26.12.2023;01.01.2024;1
20231219;IL;40;60;38.18;16.05;0;0;19.12.2023;25.12.2023;1
20231212;IL;36.73;63.27;37.58;16.05;0;0;12.12.2023;18.12.2023;1
20231205;IL;31.05;68.95;37.5;7.19;0;0;05.12.2023;11.12.2023;1
20231128;IL;22.42;77.58;39.33;6.35;0;0;28.11.2023;04.12.2023;1
20231121;IL;26.37;73.63;30.24;2.28;0;0;21.11.2023;27.11.2023;1
20231114;IL;44.73;55.27;19.59;0;0;0;14.11.2023;20.11.2023;1
20231107;IL;60.49;39.51;8.55;0;0;0;07.11.2023;13.11.2023;1
20231031;IL;64.88;35.12;7.14;0;0;0;31.10.2023;06.11.2023;1
20231024;IL;34.99;65.01;17.69;0.08;0;0;24.10.2023;30.10.2023;1
20231017;IL;32.95;67.05;12.99;0.08;0;0;17.10.2023;23.10.2023;1
20231010;IL;28.51;71.49;21.14;1.1;0;0;10.10.2023;16.10.2023;1
20231003;IL;17.73;82.27;22.61;1.1;0;0;03.10.2023;09.10.2023;1
20230926;IL;17.46;82.54;21.52;1.03;0;0;26.09.2023;02.10.2023;1
20230919;IL;14.73;85.27;28.65;2.02;0.17;0;19.09.2023;25.09.2023;1
20230912;IL;19.73;80.27;21.19;2.02;0.17;0;12.09.2023;18.09.2023;1
20230905;IL;28.39;71.61;20.43;2.02;0.17;0;05.09.2023;11.09.2023;1
20230829;IL;42.76;57.24;15.5;0.6;0;0;29.08.2023;04.09.2023;1
20230822;IL;28.48;71.52;15.43;0.31;0;0;22.08.2023;28.08.2023;1
20230815;IL;28.47;71.53;14.72;0.31;0;0;15.08.2023;21.08.2023;1
20230808;IL;14.57;85.43;27.35;1.96;0.15;0;08.08.2023;14.08.2023;1
20230801;IL;4.85;95.15;57.95;12.79;0.15;0;01.08.2023;07.08.2023;1
20230725;IL;3.74;96.26;65.64;14.63;0.15;0;25.07.2023;31.07.2023;1
20230718;IL;4.18;95.82;66.29;13.07;0.15;0;18.07.2023;24.07.2023;1
20230711;IL;2.1;97.9;83.21;34.45;0.15;0;11.07.2023;17.07.2023;1
20230704;IL;2.1;97.9;84.89;45.67;0.3;0;04.07.2023;10.07.2023;1
20230627;IL;0;100;92.73;58.73;1.1;0;27.06.2023;03.07.2023;1
20230620;IL;0;100;82.02;30.67;0;0;20.06.2023;26.06.2023;1
20230613;IL;0.88;99.12;64.99;14.68;0;0;13.06.2023;19.06.2023;1
20230606;IL;2.26;97.74;50.11;1.08;0;0;06.06.2023;12.06.2023;1
20230530;IL;24.45;75.55;30.75;0.13;0;0;30.05.2023;05.06.2023;1
20230523;IL;52.03;47.97;2.2;0;0;0;23.05.2023;29.05.2023;1
20230516;IL;73.68;26.32;1.1;0;0;0;16.05.2023;22.05.2023;1
20230509;IL;67.23;32.77;2.48;0;0;0;09.05.2023;15.05.2023;1
20230502;IL;50.72;49.28;2.16;0;0;0;02.05.2023;08.05.2023;1
20230425;IL;96.47;3.53;0;0;0;0;25.04.2023;01.05.2023;1
20230418;IL;100;0;0;0;0;0;18.04.2023;24.04.2023;1
20230411;IL;100;0;0;0;0;0;11.04.2023;17.04.2023;1
20230404;IL;100;0;0;0;0;0;04.04.2023;10.04.2023;1
20230328;IL;100;0;0;0;0;0;28.03.2023;03.04.2023;1
20230321;IL;100;0;0;0;0;0;21.03.2023;27.03.2023;1
20230314;IL;100;0;0;0;0;0;14.03.2023;20.03.2023;1
20230307;IL;100;0;0;0;0;0;07.03.2023;13.03.2023;1
20230228;IL;100;0;0;0;0;0;28.02.2023;06.03.2023;1
20230221;IL;91.42;8.58;0;0;0;0;21.02.2023;27.02.2023;1
20230214;IL;91.42;8.58;0;0;0;0;14.02.2023;20.02.2023;1
20230207;IL;76.75;23.25;0;0;0;0;07.02.2023;13.02.2023;1
20230131;IL;79.6;20.4;0;0;0;0;31.01.2023;06.02.2023;1
20230124;IL;58.9;41.1;1.19;0;0;0;24.01.2023;30.01.2023;1
20230117;IL;31.86;68.14;3.46;0;0;0;17.01.2023;23.01.2023;1
20230110;IL;41.82;58.18;3.46;0;0;0;10.01.2023;16.01.2023;1
20230103;IL;35.34;64.66;3.98;0;0;0;03.01.2023;09.01.2023;1
20221227;IL;22.75;77.25;36.04;1.25;0;0;27.12.2022;02.01.2023;1
20221220;IL;22.82;77.18;34.28;1.25;0;0;20.12.2022;26.12.2022;1
20221213;IL;14.41;85.59;46.21;7.26;1.25;0;13.12.2022;19.12.2022;1
20221206;IL;14.41;85.59;46.21;7.26;1.25;0;06.12.2022;12.12.2022;1
20221129;IL;18.85;81.15;39.72;7.26;1.25;0;29.11.2022;05.12.2022;1
20221122;IL;18.74;81.26;36.01;7.26;1.25;0;22.11.2022;28.11.2022;1
20221115;IL;22.59;77.41;32.79;7.14;1.25;0;15.11.2022;21.11.2022;1
20221108;IL;25.04;74.96;25.76;6.89;1.23;0;08.11.2022;14.11.2022;1
20221101;IL;20.97;79.03;28.45;6.82;1.67;0;01.11.2022;07.11.2022;1
20221025;IL;9.57;90.43;37.84;6.82;1.67;0;25.10.2022;31.10.2022;1
20221018;IL;24.23;75.77;23.84;4.04;0;0;18.10.2022;24.10.2022;1
20221011;IL;36.45;63.55;18.23;2.56;0;0;11.10.2022;17.10.2022;1
20221004;IL;53.09;46.91;9.49;1;0;0;04.10.2022;10.10.2022;1
20220927;IL;65.33;34.67;8.15;0;0;0;27.09.2022;03.10.2022;1
20220920;IL;71.15;28.85;4.84;0;0;0;20.09.2022;26.09.2022;1
20220913;IL;71.1;28.9;7.82;0.81;0;0;13.09.2022;19.09.2022;1
20220906;IL;70.44;29.56;7.1;0.24;0;0;06.09.2022;12.09.2022;1
20220830;IL;77.23;22.77;5.29;0;0;0;30.08.2022;05.09.2022;1
20220823;IL;75.77;24.23;6.69;0.53;0;0;23.08.2022;29.08.2022;1
20220816;IL;70.47;29.53;5.2;0.53;0;0;16.08.2022;22.08.2022;1
20220809;IL;77.23;22.77;4.89;0.57;0;0;09.08.2022;15.08.2022;1
20220802;IL;75.23;24.77;5.47;1.83;0;0;02.08.2022;08.08.2022;1
20220726;IL;71.12;28.88;6.9;1.83;0;0;26.07.2022;01.08.2022;1
20220719;IL;63.96;36.04;11.5;1.83;0;0;19.07.2022;25.07.2022;1
20220712;IL;47.48;52.52;19.17;2.76;0;0;12.07.2022;18.07.2022;1
20220705;IL;31.7;68.3;18.02;2.76;0;0;05.07.2022;11.07.2022;1
20220628;IL;41.53;58.47;8.39;0;0;0;28.06.2022;04.07.2022;1
20220621;IL;53.02;46.98;6.38;0;0;0;21.06.2022;27.06.2022;1
20220614;IL;82.71;17.29;0;0;0;0;14.06.2022;20.06.2022;1
20220607;IL;87.98;12.02;0;0;0;0;07.06.2022;13.06.2022;1
20220531;IL;91.25;8.75;0;0;0;0;31.05.2022;06.06.2022;1
20220524;IL;90.67;9.33;0;0;0;0;24.05.2022;30.05.2022;1
20220517;IL;91.71;8.29;0;0;0;0;17.05.2022;23.05.2022;1
20220510;IL;91.71;8.29;0;0;0;0;10.05.2022;16.05.2022;1
20220503;IL;91.65;8.35;0;0;0;0;03.05.2022;09.05.2022;1
20220426;IL;91.65;8.35;0;0;0;0;26.04.2022;02.05.2022;1
20220419;IL;89.88;10.12;7.16;0;0;0;19.04.2022;25.04.2022;1
20220412;IL;88.89;11.11;7.16;0;0;0;12.04.2022;18.04.2022;1
20220405;IL;88.23;11.77;8.14;0;0;0;05.04.2022;11.04.2022;1
20220329;IL;81;19;9.51;0;0;0;29.03.2022;04.04.2022;1
20220322;IL;71.74;28.26;12.72;0.88;0;0;22.03.2022;28.03.2022;1
20220315;IL;71.74;28.26;12.72;0.88;0;0;15.03.2022;21.03.2022;1
20220308;IL;71.74;28.26;12.72;0.88;0;0;08.03.2022;14.03.2022;1
20220301;IL;76;24;12.72;0.88;0;0;01.03.2022;07.03.2022;1
20220222;IL;75.47;24.53;13.09;0.88;0;0;22.02.2022;28.02.2022;1
20220215;IL;66.85;33.15;17.58;0.88;0;0;15.02.2022;21.02.2022;1
20220208;IL;66.66;33.34;11.24;0.88;0;0;08.02.2022;14.02.2022;1
20220201;IL;66.66;33.34;5.76;0.88;0;0;01.02.2022;07.02.2022;1
20220125;IL;73.61;26.39;5.76;0.88;0;0;25.01.2022;31.01.2022;1
20220118;IL;84.07;15.93;5.76;0.88;0;0;18.01.2022;24.01.2022;1
20220111;IL;86.38;13.62;5.76;0.88;0;0;11.01.2022;17.01.2022;1
20220104;IL;88.85;11.15;5.76;0.88;0;0;04.01.2022;10.01.2022;1
20211228;IL;81.55;18.45;8.26;1.22;0;0;28.12.2021;03.01.2022;1
20211221;IL;81.57;18.43;8.26;1.22;0;0;21.12.2021;27.12.2021;1
20211214;IL;80.86;19.14;8.26;1.22;0;0;14.12.2021;20.12.2021;1
20211207;IL;80.86;19.14;9.29;1.22;0;0;07.12.2021;13.12.2021;1
20211130;IL;80.99;19.01;9.29;1.22;0;0;30.11.2021;06.12.2021;1
20211123;IL;83.94;16.06;9.29;1.22;0;0;23.11.2021;29.11.2021;1
20211116;IL;87.62;12.38;9.29;1.22;0;0;16.11.2021;22.11.2021;1
20211109;IL;87.71;12.29;9.29;1.22;0;0;09.11.2021;15.11.2021;1
20211102;IL;87.94;12.06;9.29;1.22;0;0;02.11.2021;08.11.2021;1
20211026;IL;87.94;12.06;9.29;1.22;0;0;26.10.2021;01.11.2021;1
20211019;IL;85.03;14.97;10.34;1.37;0;0;19.10.2021;25.10.2021;1
20211012;IL;80.69;19.31;11.58;1.37;0;0;12.10.2021;18.10.2021;1
20211005;IL;76.35;23.65;16.04;9.46;0.68;0;05.10.2021;11.10.2021;1
20210928;IL;74.77;25.23;16.01;8.78;0.68;0;28.09.2021;04.10.2021;1
20210921;IL;70.44;29.56;13.3;3.53;0.33;0;21.09.2021;27.09.2021;1
20210914;IL;67.06;32.94;10.11;0.79;0;0;14.09.2021;20.09.2021;1
20210907;IL;82.22;17.78;9.81;0.79;0;0;07.09.2021;13.09.2021;1
20210831;IL;80.37;19.63;9.96;0.79;0;0;31.08.2021;06.09.2021;1
20210824;IL;78.37;21.63;7.93;0.79;0;0;24.08.2021;30.08.2021;1
20210817;IL;84.58;15.42;7.33;0.79;0;0;17.08.2021;23.08.2021;1
20210810;IL;84.8;15.2;6.05;1.19;0;0;10.08.2021;16.08.2021;1
20210803;IL;89.01;10.99;6;2.19;0;0;03.08.2021;09.08.2021;1
20210727;IL;90.26;9.74;7.17;2.31;0;0;27.07.2021;02.08.2021;1
20210720;IL;90.26;9.74;7.17;2.31;0;0;20.07.2021;26.07.2021;1
20210713;IL;89.34;10.66;7.32;2.4;0.96;0;13.07.2021;19.07.2021;1
20210706;IL;85.88;14.12;7.4;2.22;0.96;0;06.07.2021;12.07.2021;1
20210629;IL;85.12;14.88;7.55;2.22;0.96;0;29.06.2021;05.07.2021;1
20210622;IL;76.42;23.58;9.18;3.12;0.96;0;22.06.2021;28.06.2021;1
20210615;IL;79.52;20.48;9.18;6.43;2.84;0;15.06.2021;21.06.2021;1
20210608;IL;79.11;20.89;8.52;4.58;0;0;08.06.2021;14.06.2021;1
20210601;IL;83.03;16.97;6.92;4.58;0;0;01.06.2021;07.06.2021;1
20210525;IL;73.51;26.49;6.58;2.85;0;0;25.05.2021;31.05.2021;1
20210518;IL;73.5;26.5;6.58;2.85;0;0;18.05.2021;24.05.2021;1
20210511;IL;74.95;25.05;6.58;0;0;0;11.05.2021;17.05.2021;1
20210504;IL;56.63;43.37;12;0;0;0;04.05.2021;10.05.2021;1
20210427;IL;47.06;52.94;6.63;0;0;0;27.04.2021;03.05.2021;1
20210420;IL;77.53;22.47;3.18;0;0;0;20.04.2021;26.04.2021;1
20210413;IL;83.74;16.26;0.57;0;0;0;13.04.2021;19.04.2021;1
20210406;IL;81.76;18.24;0.57;0;0;0;06.04.2021;12.04.2021;1
20210330;IL;86.11;13.89;0;0;0;0;30.03.2021;05.04.2021;1
20210323;IL;84.48;15.52;0;0;0;0;23.03.2021;29.03.2021;1
20210316;IL;75.99;24.01;4.19;0;0;0;16.03.2021;22.03.2021;1
20210309;IL;78.05;21.95;4.19;0;0;0;09.03.2021;15.03.2021;1
20210302;IL;78.12;21.88;4.19;0;0;0;02.03.2021;08.03.2021;1
20210223;IL;74.32;25.68;7.37;0;0;0;23.02.2021;01.03.2021;1
20210216;IL;74.32;25.68;7.37;0;0;0;16.02.2021;22.02.2021;1
20210209;IL;74.32;25.68;7.37;0;0;0;09.02.2021;15.02.2021;1
20210202;IL;67.42;32.58;10.74;0;0;0;02.02.2021;08.02.2021;1
20210126;IL;58.65;41.35;16;0.73;0;0;26.01.2021;01.02.2021;1
20210119;IL;61.32;38.68;14.89;1.39;0;0;19.01.2021;25.01.2021;1
20210112;IL;61.32;38.68;14.89;1.39;0;0;12.01.2021;18.01.2021;1
20210105;IL;61.32;38.68;16.07;1.39;0;0;05.01.2021;11.01.2021;1
20201229;IL;54.89;45.11;16.36;2.02;0;0;29.12.2020;04.01.2021;1
20201222;IL;59.33;40.67;13.08;2.02;0;0;22.12.2020;28.12.2020;1
20201215;IL;59.33;40.67;13.08;2.02;0;0;15.12.2020;21.12.2020;1
20201208;IL;58.2;41.8;13.08;2.02;0;0;08.12.2020;14.12.2020;1
20201201;IL;58.16;41.84;9.87;1.68;0;0;01.12.2020;07.12.2020;1
20201124;IL;49.78;50.22;12.54;1.68;0;0;24.11.2020;30.11.2020;1
20201117;IL;58.5;41.5;12.54;1.68;0;0;17.11.2020;23.11.2020;1
20201110;IL;52.36;47.64;14.4;1.68;0;0;10.11.2020;16.11.2020;1
20201103;IL;58.76;41.24;13.08;0;0;0;03.11.2020;09.11.2020;1
20201027;IL;50.86;49.14;15.27;0;0;0;27.10.2020;02.11.2020;1
20201020;IL;38.92;61.08;18.88;1.86;0;0;20.10.2020;26.10.2020;1
20201013;IL;42.16;57.84;21.36;0;0;0;13.10.2020;19.10.2020;1
20201006;IL;47.05;52.95;11.67;0;0;0;06.10.2020;12.10.2020;1
20200929;IL;42.28;57.72;3.69;0;0;0;29.09.2020;05.10.2020;1
20200922;IL;42.49;57.51;5.78;0;0;0;22.09.2020;28.09.2020;1
20200915;IL;41.53;58.47;7.6;0;0;0;15.09.2020;21.09.2020;1
20200908;IL;42.31;57.69;17.07;0;0;0;08.09.2020;14.09.2020;1
20200901;IL;37.57;62.43;25.76;0;0;0;01.09.2020;07.09.2020;1
20200825;IL;54.37;45.63;4.27;0;0;0;25.08.2020;31.08.2020;1
20200818;IL;84.58;15.42;0;0;0;0;18.08.2020;24.08.2020;1
20200811;IL;93.74;6.26;0;0;0;0;11.08.2020;17.08.2020;1
20200804;IL;97.93;2.07;0;0;0;0;04.08.2020;10.08.2020;1
20200728;IL;94.05;5.95;0.24;0;0;0;28.07.2020;03.08.2020;1
20200721;IL;87.2;12.8;0.68;0;0;0;21.07.2020;27.07.2020;1
20200714;IL;81.28;18.72;4.14;0;0;0;14.07.2020;20.07.2020;1
20200707;IL;80.39;19.61;0.97;0;0;0;07.07.2020;13.07.2020;1
20200630;IL;72.91;27.09;0;0;0;0;30.06.2020;06.07.2020;1
20200623;IL;69.62;30.38;0;0;0;0;23.06.2020;29.06.2020;1
20200616;IL;95.41;4.59;0;0;0;0;16.06.2020;22.06.2020;1
20200609;IL;100;0;0;0;0;0;09.06.2020;15.06.2020;1
20200602;IL;100;0;0;0;0;0;02.06.2020;08.06.2020;1
20200526;IL;100;0;0;0;0;0;26.05.2020;01.06.2020;1
20200519;IL;100;0;0;0;0;0;19.05.2020;25.05.2020;1
20200512;IL;100;0;0;0;0;0;12.05.2020;18.05.2020;1
20200505;IL;100;0;0;0;0;0;05.05.2020;11.05.2020;1
20200428;IL;100;0;0;0;0;0;28.04.2020;04.05.2020;1
20200421;IL;100;0;0;0;0;0;21.04.2020;27.04.2020;1
20200414;IL;100;0;0;0;0;0;14.04.2020;20.04.2020;1
20200407;IL;100;0;0;0;0;0;07.04.2020;13.04.2020;1
20200331;IL;100;0;0;0;0;0;31.03.2020;06.04.2020;1
20200324;IL;100;0;0;0;0;0;24.03.2020;30.03.2020;1
20200317;IL;100;0;0;0;0;0;17.03.2020;23.03.2020;1
20200310;IL;100;0;0;0;0;0;10.03.2020;16.03.2020;1
20200303;IL;100;0;0;0;0;0;03.03.2020;09.03.2020;1
20200225;IL;100;0;0;0;0;0;25.02.2020;02.03.2020;1
20200218;IL;100;0;0;0;0;0;18.02.2020;24.02.2020;1
20200211;IL;100;0;0;0;0;0;11.02.2020;17.02.2020;1
20200204;IL;100;0;0;0;0;0;04.02.2020;10.02.2020;1
20200128;IL;100;0;0;0;0;0;28.01.2020;03.02.2020;1
20200121;IL;100;0;0;0;0;0;21.01.2020;27.01.2020;1
20200114;IL;100;0;0;0;0;0;14.01.2020;20.01.2020;1
20200107;IL;100;0;0;0;0;0;07.01.2020;13.01.2020;1
20191231;IL;100;0;0;0;0;0;31.12.2019;06.01.2020;1
20191224;IL;100;0;0;0;0;0;24.12.2019;30.12.2019;1
20191217;IL;100;0;0;0;0;0;17.12.2019;23.12.2019;1
20191210;IL;100;0;0;0;0;0;10.12.2019;16.12.2019;1
20191203;IL;100;0;0;0;0;0;03.12.2019;09.12.2019;1
20191126;IL;100;0;0;0;0;0;26.11.2019;02.12.2019;1
20191119;IL;100;0;0;0;0;0;19.11.2019;25.11.2019;1
20191112;IL;100;0;0;0;0;0;12.11.2019;18.11.2019;1
20191105;IL;100;0;0;0;0;0;05.11.2019;11.11.2019;1
20191029;IL;99.31;0.69;0;0;0;0;29.10.2019;04.11.2019;1
20191022;IL;86.91;13.09;0.64;0;0;0;22.10.2019;28.10.2019;1
20191015;IL;83.37;16.63;11.74;0.13;0;0;15.10.2019;21.10.2019;1
20191008;IL;78.58;21.42;10.73;0.13;0;0;08.10.2019;14.10.2019;1
20191001;IL;82.16;17.84;10.78;0.19;0;0;01.10.2019;07.10.2019;1
20190924;IL;70.8;29.2;6.31;0;0;0;24.09.2019;30.09.2019;1
20190917;IL;61.84;38.16;5.79;0;0;0;17.09.2019;23.09.2019;1
20190910;IL;66.94;33.06;11.71;0;0;0;10.09.2019;16.09.2019;1
20190903;IL;62.62;37.38;11.71;0;0;0;03.09.2019;09.09.2019;1
20190827;IL;63.65;36.35;7.63;0;0;0;27.08.2019;02.09.2019;1
20190820;IL;57.86;42.14;7.51;0;0;0;20.08.2019;26.08.2019;1
20190813;IL;55.81;44.19;6.06;0;0;0;13.08.2019;19.08.2019;1
20190806;IL;57.15;42.85;0;0;0;0;06.08.2019;12.08.2019;1
20190730;IL;81.86;18.14;0;0;0;0;30.07.2019;05.08.2019;1
20190723;IL;88.48;11.52;0;0;0;0;23.07.2019;29.07.2019;1
20190716;IL;100;0;0;0;0;0;16.07.2019;22.07.2019;1
20190709;IL;100;0;0;0;0;0;09.07.2019;15.07.2019;1
20190702;IL;100;0;0;0;0;0;02.07.2019;08.07.2019;1
20190625;IL;100;0;0;0;0;0;25.06.2019;01.07.2019;1
20190618;IL;100;0;0;0;0;0;18.06.2019;24.06.2019;1
20190611;IL;100;0;0;0;0;0;11.06.2019;17.06.2019;1
20190604;IL;100;0;0;0;0;0;04.06.2019;10.06.2019;1
20190528;IL;100;0;0;0;0;0;28.05.2019;03.06.2019;1
20190521;IL;100;0;0;0;0;0;21.05.2019;27.05.2019;1
20190514;IL;100;0;0;0;0;0;14.05.2019;20.05.2019;1
20190507;IL;100;0;0;0;0;0;07.05.2019;13.05.2019;1
20190430;IL;100;0;0;0;0;0;30.04.2019;06.05.2019;1
20190423;IL;100;0;0;0;0;0;23.04.2019;29.04.2019;1
20190416;IL;100;0;0;0;0;0;16.04.2019;22.04.2019;1
20190409;IL;100;0;0;0;0;0;09.04.2019;15.04.2019;1
20190402;IL;100;0;0;0;0;0;02.04.2019;08.04.2019;1
20190326;IL;100;0;0;0;0;0;26.03.2019;01.04.2019;1
20190319;IL;100;0;0;0;0;0;19.03.2019;25.03.2019;1
20190312;IL;100;0;0;0;0;0;12.03.2019;18.03.2019;1
20190305;IL;100;0;0;0;0;0;05.03.2019;11.03.2019;1
20190226;IL;100;0;0;0;0;0;26.02.2019;04.03.2019;1
20190219;IL;100;0;0;0;0;0;19.02.2019;25.02.2019;1
20190212;IL;100;0;0;0;0;0;12.02.2019;18.02.2019;1
20190205;IL;100;0;0;0;0;0;05.02.2019;11.02.2019;1
20190129;IL;100;0;0;0;0;0;29.01.2019;04.02.2019;1
20190122;IL;100;0;0;0;0;0;22.01.2019;28.01.2019;1
20190115;IL;100;0;0;0;0;0;15.01.2019;21.01.2019;1
20190108;IL;100;0;0;0;0;0;08.01.2019;14.01.2019;1
20190101;IL;100;0;0;0;0;0;01.01.2019;07.01.2019;1
20181225;IL;100;0;0;0;0;0;25.12.2018;31.12.2018;1
20181218;IL;100;0;0;0;0;0;18.12.2018;24.12.2018;1
20181211;IL;100;0;0;0;0;0;11.12.2018;17.12.2018;1
20181204;IL;100;0;0;0;0;0;04.12.2018;10.12.2018;1
20181127;IL;100;0;0;0;0;0;27.11.2018;03.12.2018;1
20181120;IL;100;0;0;0;0;0;20.11.2018;26.11.2018;1
20181113;IL;100;0;0;0;0;0;13.11.2018;19.11.2018;1
20181106;IL;100;0;0;0;0;0;06.11.2018;12.11.2018;1
20181030;IL;100;0;0;0;0;0;30.10.2018;05.11.2018;1
20181023;IL;98.53;1.47;0;0;0;0;23.10.2018;29.10.2018;1
20181016;IL;98.53;1.47;0;0;0;0;16.10.2018;22.10.2018;1
20181009;IL;98.53;1.47;0;0;0;0;09.10.2018;15.10.2018;1
20181002;IL;94.93;5.07;0;0;0;0;02.10.2018;08.10.2018;1
20180925;IL;96.92;3.08;0;0;0;0;25.09.2018;01.10.2018;1
20180918;IL;96.88;3.12;0;0;0;0;18.09.2018;24.09.2018;1
20180911;IL;96.86;3.14;0;0;0;0;11.09.2018;17.09.2018;1
20180904;IL;75.63;24.37;1.64;0.48;0;0;04.09.2018;10.09.2018;1
20180828;IL;70.29;29.71;5.28;1.81;0;0;28.08.2018;03.09.2018;1
20180821;IL;68.93;31.07;6.21;2.38;0;0;21.08.2018;27.08.2018;1
20180814;IL;71.56;28.44;6.37;1.02;0;0;14.08.2018;20.08.2018;1
20180807;IL;83.37;16.63;3.33;0;0;0;07.08.2018;13.08.2018;1
20180731;IL;83.97;16.03;3.35;0;0;0;31.07.2018;06.08.2018;1
20180724;IL;79.14;20.86;4.92;0;0;0;24.07.2018;30.07.2018;1
20180717;IL;80.43;19.57;4.84;0;0;0;17.07.2018;23.07.2018;1
20180710;IL;80.93;19.07;4.84;0;0;0;10.07.2018;16.07.2018;1
20180703;IL;83.74;16.26;2.06;0;0;0;03.07.2018;09.07.2018;1
20180626;IL;83.87;16.13;2.06;0;0;0;26.06.2018;02.07.2018;1
20180619;IL;80.73;19.27;2.06;0;0;0;19.06.2018;25.06.2018;1
20180612;IL;86.9;13.1;1.29;0;0;0;12.06.2018;18.06.2018;1
20180605;IL;60.63;39.37;1.31;0;0;0;05.06.2018;11.06.2018;1
20180529;IL;82.67;17.33;1.26;0;0;0;29.05.2018;04.06.2018;1
20180522;IL;83.14;16.86;1.26;0;0;0;22.05.2018;28.05.2018;1
20180515;IL;84.12;15.88;0;0;0;0;15.05.2018;21.05.2018;1
20180508;IL;81.58;18.42;0;0;0;0;08.05.2018;14.05.2018;1
20180501;IL;99.64;0.36;0;0;0;0;01.05.2018;07.05.2018;1
20180424;IL;100;0;0;0;0;0;24.04.2018;30.04.2018;1
20180417;IL;100;0;0;0;0;0;17.04.2018;23.04.2018;1
20180410;IL;100;0;0;0;0;0;10.04.2018;16.04.2018;1
20180403;IL;100;0;0;0;0;0;03.04.2018;09.04.2018;1
20180327;IL;99.4;0.6;0;0;0;0;27.03.2018;02.04.2018;1
20180320;IL;92.45;7.55;0;0;0;0;20.03.2018;26.03.2018;1
20180313;IL;90.06;9.94;0;0;0;0;13.03.2018;19.03.2018;1
20180306;IL;90.06;9.94;0;0;0;0;06.03.2018;12.03.2018;1
20180227;IL;89.54;10.46;0;0;0;0;27.02.2018;05.03.2018;1
20180220;IL;61.91;38.09;18.03;3.66;0;0;20.02.2018;26.02.2018;1
20180213;IL;38.77;61.23;27.7;3.66;0;0;13.02.2018;19.02.2018;1
20180206;IL;39.52;60.48;17.12;1.28;0;0;06.02.2018;12.02.2018;1
20180130;IL;45.09;54.91;16.98;1.18;0;0;30.01.2018;05.02.2018;1
20180123;IL;45.09;54.91;16.98;1.18;0;0;23.01.2018;29.01.2018;1
20180116;IL;45.09;54.91;16.19;1.18;0;0;16.01.2018;22.01.2018;1
20180109;IL;51.4;48.6;16.19;1.18;0;0;09.01.2018;15.01.2018;1
